"x","y","krill"
-125.25,42.35,9.61083602905273
-125.25,42.25,9.54795455932617
-125.25,42.15,9.51623725891113
-125.25,42.05,9.58339500427246
-125.25,41.95,9.79714202880859
-125.25,41.85,10.1070432662964
-125.25,41.75,10.0424089431763
-125.25,41.65,10.0699663162231
-125.25,41.55,10.1033372879028
-125.25,41.45,10.1345796585083
-125.25,41.35,10.1083850860596
-125.25,41.25,10.1608180999756
-125.25,41.15,10.1222629547119
-125.25,41.05,10.0799493789673
-125.25,40.95,10.0617589950562
-125.25,40.85,9.86235332489014
-125.25,40.75,9.64774990081787
-125.25,40.65,9.85387516021729
-125.25,40.55,9.8458890914917
-125.25,40.45,9.95706844329834
-125.25,40.35,10.0772266387939
-125.25,40.25,10.179030418396
-125.25,40.15,10.1754169464111
-125.25,40.05,10.135594367981
-125.25,39.95,9.91519546508789
-125.25,39.85,9.78682994842529
-125.25,39.75,9.76302433013916
-125.25,39.65,9.50173377990723
-125.25,39.55,9.36693859100342
-125.25,39.45,9.3187313079834
-125.25,39.35,9.11848258972168
-125.25,39.25,9.42835998535156
-125.25,39.15,9.52133083343506
-125.25,39.05,9.66229820251465
-125.25,38.95,9.75193786621094
-125.25,38.85,9.86964893341064
-125.25,38.75,9.44040870666504
-125.25,38.65,9.35712909698486
-125.25,38.55,9.30793571472168
-125.25,38.45,9.10138607025146
-125.25,38.35,9.09682655334473
-125.15,47.95,7.09269666671753
-125.15,47.85,8.32827854156494
-125.15,47.75,8.72277545928955
-125.15,47.65,8.77297687530518
-125.15,47.55,8.72476959228516
-125.15,47.45,8.81310653686523
-125.15,47.35,8.27855014801025
-125.15,47.25,8.19451999664307
-125.15,47.15,8.78018569946289
-125.15,47.05,8.88765239715576
-125.15,46.95,8.88739395141602
-125.15,46.85,9.07387733459473
-125.15,46.75,9.19869709014893
-125.15,46.65,9.1597957611084
-125.15,46.55,9.3153190612793
-125.15,46.45,9.26511192321777
-125.15,46.35,9.36358642578125
-125.15,46.25,9.30717086791992
-125.15,46.15,9.19301509857178
-125.15,46.05,8.46290588378906
-125.15,45.95,9.64924335479736
-125.15,45.85,9.67533874511719
-125.15,45.75,9.74917602539062
-125.15,45.65,9.57363986968994
-125.15,45.55,9.10181331634521
-125.15,45.45,8.96173572540283
-125.15,45.35,8.89656829833984
-125.15,45.25,8.91463756561279
-125.15,45.15,9.01574039459229
-125.15,45.05,9.06988048553467
-125.15,44.95,9.08004093170166
-125.15,44.85,9.10275363922119
-125.15,44.75,8.89753723144531
-125.15,44.65,8.41459846496582
-125.15,44.55,8.96472930908203
-125.15,44.45,8.99816608428955
-125.15,44.35,9.03677654266357
-125.15,44.25,9.48196411132812
-125.15,44.15,9.52686405181885
-125.15,44.05,9.28643798828125
-125.15,43.95,9.16992664337158
-125.15,43.85,8.95628070831299
-125.15,43.75,8.23555755615234
-125.15,43.65,8.92128944396973
-125.15,43.55,9.0770206451416
-125.15,43.45,9.34467887878418
-125.15,43.35,9.46927165985107
-125.15,43.25,9.4978666305542
-125.15,43.15,9.49698543548584
-125.15,43.05,9.49836254119873
-125.15,42.95,9.51980876922607
-125.15,42.85,9.55793476104736
-125.15,42.75,9.57739353179932
-125.15,42.65,9.67258358001709
-125.15,42.55,9.7382287979126
-125.15,42.45,9.76287937164307
-125.15,42.35,9.82478046417236
-125.15,42.25,9.98921871185303
-125.15,42.15,9.78716278076172
-125.15,42.05,9.79669761657715
-125.15,41.95,9.83396911621094
-125.15,41.85,9.95423412322998
-125.15,41.75,10.0236110687256
-125.15,41.65,10.0603713989258
-125.15,41.55,10.1268558502197
-125.15,41.45,10.0815544128418
-125.15,41.35,10.1860647201538
-125.15,41.25,10.3441410064697
-125.15,41.15,10.2542276382446
-125.15,41.05,10.1666870117188
-125.15,40.95,10.22216796875
-125.15,40.85,10.0752716064453
-125.15,40.75,9.98577213287354
-125.15,40.65,9.86834812164307
-125.15,40.55,9.86417961120605
-125.15,40.45,10.0862331390381
-125.15,40.35,10.2834396362305
-125.15,40.25,10.1040210723877
-125.15,40.15,10.1200637817383
-125.15,40.05,10.1343832015991
-125.15,39.95,10.0749931335449
-125.15,39.85,9.78089332580566
-125.15,39.75,9.8026762008667
-125.15,39.65,9.7054271697998
-125.15,39.55,9.4601526260376
-125.15,39.45,9.4254322052002
-125.15,39.35,9.64242649078369
-125.15,39.25,9.16850852966309
-125.15,39.15,9.21106338500977
-125.15,39.05,9.26353454589844
-125.15,38.95,9.48608684539795
-125.15,38.85,9.39041137695312
-125.15,38.75,9.37739276885986
-125.15,38.65,9.32194805145264
-125.15,38.55,9.21165943145752
-125.15,38.45,9.16835021972656
-125.15,38.35,9.18208980560303
-125.15,38.25,9.16358375549316
-125.15,38.15,9.18413734436035
-125.05,47.95,6.70981454849243
-125.05,47.85,7.49422454833984
-125.05,47.75,7.93242931365967
-125.05,47.65,7.99925851821899
-125.05,47.55,8.78183078765869
-125.05,47.45,9.01334095001221
-125.05,47.35,8.96168231964111
-125.05,47.25,8.51493740081787
-125.05,47.15,8.94138050079346
-125.05,47.05,9.02798843383789
-125.05,46.95,8.9970293045044
-125.05,46.85,9.09419631958008
-125.05,46.75,9.34078502655029
-125.05,46.65,9.24174690246582
-125.05,46.55,9.24337768554688
-125.05,46.45,9.2786750793457
-125.05,46.35,9.33379364013672
-125.05,46.25,9.24404239654541
-125.05,46.15,9.08006954193115
-125.05,46.05,9.36604690551758
-125.05,45.95,9.60892486572266
-125.05,45.85,9.66579246520996
-125.05,45.75,9.70675754547119
-125.05,45.65,9.5680627822876
-125.05,45.55,9.44323444366455
-125.05,45.45,8.99771213531494
-125.05,45.35,8.88226127624512
-125.05,45.25,8.88453960418701
-125.05,45.15,8.89785385131836
-125.05,45.05,8.92612552642822
-125.05,44.95,9.12529468536377
-125.05,44.85,9.11418056488037
-125.05,44.75,9.13922023773193
-125.05,44.65,9.1306095123291
-125.05,44.55,9.1220121383667
-125.05,44.45,9.06091976165771
-125.05,44.35,9.19170475006104
-125.05,44.25,9.38839435577393
-125.05,44.15,9.223069190979
-125.05,44.05,9.2578935623169
-125.05,43.95,9.15425682067871
-125.05,43.85,8.88919544219971
-125.05,43.75,8.21541976928711
-125.05,43.65,8.85133075714111
-125.05,43.55,8.83770847320557
-125.05,43.45,8.69896221160889
-125.05,43.35,8.74528217315674
-125.05,43.25,8.62041187286377
-125.05,43.15,8.56163787841797
-125.05,43.05,8.73843574523926
-125.05,42.95,8.952880859375
-125.05,42.85,9.08164691925049
-125.05,42.75,9.21079635620117
-125.05,42.65,9.28579998016357
-125.05,42.55,9.5186357498169
-125.05,42.45,9.61873817443848
-125.05,42.35,9.83723258972168
-125.05,42.25,9.96248531341553
-125.05,42.15,9.81371879577637
-125.05,42.05,9.8482084274292
-125.05,41.95,9.81866645812988
-125.05,41.85,9.93865299224854
-125.05,41.75,10.0243711471558
-125.05,41.65,10.0762147903442
-125.05,41.55,10.0400762557983
-125.05,41.45,10.1307926177979
-125.05,41.35,10.2173900604248
-125.05,41.25,10.1669445037842
-125.05,41.15,10.0736389160156
-125.05,41.05,9.96016025543213
-125.05,40.95,10.1758127212524
-125.05,40.85,10.0459318161011
-125.05,40.75,9.59398746490479
-125.05,40.65,9.45498466491699
-125.05,40.55,9.48089218139648
-125.05,40.45,9.7878532409668
-125.05,40.35,9.76971912384033
-125.05,40.25,9.54954147338867
-125.05,40.15,9.5969934463501
-125.05,40.05,9.60018730163574
-125.05,39.95,9.60426425933838
-125.05,39.85,9.20748615264893
-125.05,39.75,9.25899410247803
-125.05,39.65,9.18853092193604
-125.05,39.55,8.95671081542969
-125.05,39.45,8.82209014892578
-125.05,39.35,8.71511173248291
-125.05,39.25,8.47577285766602
-125.05,39.15,8.59875011444092
-125.05,39.05,9.26422214508057
-125.05,38.95,9.39659881591797
-125.05,38.85,9.37774658203125
-125.05,38.75,9.32103252410889
-125.05,38.65,9.21905612945557
-125.05,38.55,9.15955638885498
-125.05,38.45,9.22513580322266
-125.05,38.35,9.21947288513184
-125.05,38.25,9.22980976104736
-125.05,38.15,9.25338554382324
-125.05,38.05,9.26388168334961
-124.95,47.95,6.31615447998047
-124.95,47.85,6.7028226852417
-124.95,47.75,6.50378561019897
-124.95,47.65,7.53770732879639
-124.95,47.55,8.14145374298096
-124.95,47.45,9.1957950592041
-124.95,47.35,9.05068588256836
-124.95,47.25,8.88797569274902
-124.95,47.15,7.94384241104126
-124.95,47.05,8.44351482391357
-124.95,46.95,8.55471038818359
-124.95,46.85,8.85444831848145
-124.95,46.75,9.17529010772705
-124.95,46.65,9.22084426879883
-124.95,46.55,9.21067333221436
-124.95,46.45,9.20302772521973
-124.95,46.35,9.25374221801758
-124.95,46.25,9.19350147247314
-124.95,46.15,9.07168960571289
-124.95,46.05,9.61573886871338
-124.95,45.95,9.65985202789307
-124.95,45.85,9.63069534301758
-124.95,45.75,9.54827213287354
-124.95,45.65,9.61276721954346
-124.95,45.55,9.59680461883545
-124.95,45.45,9.06889343261719
-124.95,45.35,8.93617057800293
-124.95,45.25,8.90168857574463
-124.95,45.15,8.91257381439209
-124.95,45.05,8.95144653320312
-124.95,44.95,8.99143600463867
-124.95,44.85,8.96192646026611
-124.95,44.75,8.95576667785645
-124.95,44.65,9.01458740234375
-124.95,44.55,8.99274826049805
-124.95,44.45,9.10795211791992
-124.95,44.35,9.02529811859131
-124.95,44.25,8.71768951416016
-124.95,44.15,8.13001728057861
-124.95,44.05,8.96925258636475
-124.95,43.95,9.02921009063721
-124.95,43.85,9.12802791595459
-124.95,43.75,8.8401575088501
-124.95,43.65,8.72561550140381
-124.95,43.55,8.63813304901123
-124.95,43.45,8.55655288696289
-124.95,43.35,8.72974395751953
-124.95,43.25,8.88264656066895
-124.95,43.15,8.98609638214111
-124.95,43.05,8.96159839630127
-124.95,42.95,8.89564037322998
-124.95,42.85,8.9679594039917
-124.95,42.75,9.10953140258789
-124.95,42.65,9.13654041290283
-124.95,42.55,9.21654605865479
-124.95,42.45,9.3562822341919
-124.95,42.35,9.45999336242676
-124.95,42.25,9.69198417663574
-124.95,42.15,9.60966968536377
-124.95,42.05,9.58243656158447
-124.95,41.95,9.83503437042236
-124.95,41.85,10.0387115478516
-124.95,41.75,10.139422416687
-124.95,41.65,10.1713399887085
-124.95,41.55,10.1166725158691
-124.95,41.45,10.1589622497559
-124.95,41.35,10.171727180481
-124.95,41.25,10.2224225997925
-124.95,41.15,10.1078863143921
-124.95,41.05,10.0458927154541
-124.95,40.95,9.95458793640137
-124.95,40.85,10.1674356460571
-124.95,40.75,10.1205186843872
-124.95,40.65,10.1061458587646
-124.95,40.55,9.94413089752197
-124.95,40.45,9.85333347320557
-124.95,40.35,9.76302242279053
-124.95,40.25,9.81839370727539
-124.95,40.15,9.50350284576416
-124.95,40.05,9.55604457855225
-124.95,39.95,9.65790271759033
-124.95,39.85,9.22471904754639
-124.95,39.75,9.18179130554199
-124.95,39.65,9.17275810241699
-124.95,39.55,8.96057033538818
-124.95,39.45,8.81742477416992
-124.95,39.35,8.81720924377441
-124.95,39.25,9.14896297454834
-124.95,39.15,8.7218427658081
-124.95,39.05,9.16618919372559
-124.95,38.95,9.2920036315918
-124.95,38.85,9.22065925598145
-124.95,38.75,9.22605895996094
-124.95,38.65,9.19700622558594
-124.95,38.55,9.24636554718018
-124.95,38.45,9.24311065673828
-124.95,38.35,9.25189399719238
-124.95,38.25,9.27566337585449
-124.95,38.15,9.32295036315918
-124.95,38.05,9.29948616027832
-124.95,37.95,9.30514526367188
-124.85,47.95,5.86166143417358
-124.85,47.85,5.97791576385498
-124.85,47.75,6.37699890136719
-124.85,47.65,6.78253602981567
-124.85,47.55,7.34739351272583
-124.85,47.45,9.07419872283936
-124.85,47.35,9.23974132537842
-124.85,47.25,8.1028642654419
-124.85,47.15,7.60799694061279
-124.85,47.05,7.6411828994751
-124.85,46.95,8.01696681976318
-124.85,46.85,8.04239749908447
-124.85,46.75,8.34564876556396
-124.85,46.65,9.08287715911865
-124.85,46.55,9.20738983154297
-124.85,46.45,9.20112419128418
-124.85,46.35,9.18631649017334
-124.85,46.25,9.18428134918213
-124.85,46.15,9.11322975158691
-124.85,46.05,9.61660194396973
-124.85,45.95,9.61216068267822
-124.85,45.85,9.55207824707031
-124.85,45.75,9.1494312286377
-124.85,45.65,9.5294189453125
-124.85,45.55,9.61353302001953
-124.85,45.45,9.516676902771
-124.85,45.35,9.01683902740479
-124.85,45.25,8.9255313873291
-124.85,45.15,8.98123931884766
-124.85,45.05,8.98922729492188
-124.85,44.95,8.90201473236084
-124.85,44.85,8.71198558807373
-124.85,44.75,8.72138118743896
-124.85,44.65,8.67596435546875
-124.85,44.55,8.71829223632812
-124.85,44.45,8.59152317047119
-124.85,44.35,8.46993255615234
-124.85,44.25,7.32344436645508
-124.85,44.15,6.69456577301025
-124.85,44.05,6.60087299346924
-124.85,43.95,7.62145709991455
-124.85,43.85,8.40577411651611
-124.85,43.75,8.44061279296875
-124.85,43.65,8.32150936126709
-124.85,43.55,8.28379154205322
-124.85,43.45,8.28271293640137
-124.85,43.35,8.40237140655518
-124.85,43.25,8.26221084594727
-124.85,43.15,8.27807712554932
-124.85,43.05,7.78009366989136
-124.85,42.95,7.76690006256104
-124.85,42.85,7.57254791259766
-124.85,42.75,8.59412479400635
-124.85,42.65,8.85999774932861
-124.85,42.55,8.8877124786377
-124.85,42.45,9.0420036315918
-124.85,42.35,9.05187797546387
-124.85,42.25,9.10204601287842
-124.85,42.15,9.22432518005371
-124.85,42.05,9.36147785186768
-124.85,41.95,9.32412338256836
-124.85,41.85,9.46251106262207
-124.85,41.75,9.59751892089844
-124.85,41.65,9.52612018585205
-124.85,41.55,9.53422832489014
-124.85,41.45,9.6093921661377
-124.85,41.35,9.64239025115967
-124.85,41.25,9.64545440673828
-124.85,41.15,9.64215564727783
-124.85,41.05,9.6386604309082
-124.85,40.95,9.81056690216064
-124.85,40.85,10.0840101242065
-124.85,40.75,10.0956125259399
-124.85,40.65,10.1361494064331
-124.85,40.55,9.94543838500977
-124.85,40.45,9.81928157806396
-124.85,40.35,9.83985996246338
-124.85,40.25,9.80632781982422
-124.85,40.15,9.70800685882568
-124.85,40.05,9.62808895111084
-124.85,39.95,9.6809663772583
-124.85,39.85,9.5692195892334
-124.85,39.75,9.14932632446289
-124.85,39.65,9.43440628051758
-124.85,39.55,9.4368085861206
-124.85,39.45,9.15684032440186
-124.85,39.35,9.39782238006592
-124.85,39.25,9.39123153686523
-124.85,39.15,9.3191728591919
-124.85,39.05,8.61806106567383
-124.85,38.95,8.60975742340088
-124.85,38.85,8.605544090271
-124.85,38.75,8.60270881652832
-124.85,38.65,8.99246215820312
-124.85,38.55,9.10877990722656
-124.85,38.45,8.83065795898438
-124.85,38.35,9.21020698547363
-124.85,38.25,9.72069549560547
-124.85,38.15,9.82265663146973
-124.85,38.05,9.51863098144531
-124.85,37.95,9.30972766876221
-124.85,37.85,9.28603076934814
-124.75,47.95,4.77062702178955
-124.75,47.85,5.40146398544312
-124.75,47.75,5.45720815658569
-124.75,47.65,6.28383016586304
-124.75,47.55,6.78274297714233
-124.75,47.45,7.44659614562988
-124.75,47.35,8.42193126678467
-124.75,47.25,7.69226789474487
-124.75,47.15,7.13608455657959
-124.75,47.05,7.07534074783325
-124.75,46.95,7.64858102798462
-124.75,46.85,7.66747236251831
-124.75,46.75,7.95287942886353
-124.75,46.65,8.92069435119629
-124.75,46.55,9.18101215362549
-124.75,46.45,9.1826229095459
-124.75,46.35,9.13571739196777
-124.75,46.25,9.17536926269531
-124.75,46.15,9.09374904632568
-124.75,46.05,9.37440299987793
-124.75,45.95,9.41438674926758
-124.75,45.85,9.35144233703613
-124.75,45.75,8.71577739715576
-124.75,45.65,8.83885192871094
-124.75,45.55,9.20250129699707
-124.75,45.45,9.43752193450928
-124.75,45.35,9.35446357727051
-124.75,45.25,8.93169212341309
-124.75,45.15,8.87341213226318
-124.75,45.05,8.81832027435303
-124.75,44.95,8.78547763824463
-124.75,44.85,8.57821941375732
-124.75,44.75,8.70445823669434
-124.75,44.65,7.97171497344971
-124.75,44.55,8.22443866729736
-124.75,44.45,8.10549068450928
-124.75,44.35,7.5408034324646
-124.75,44.25,6.75800943374634
-124.75,44.15,6.69236278533936
-124.75,44.05,6.46759700775146
-124.75,43.95,7.43359804153442
-124.75,43.85,8.08792400360107
-124.75,43.75,8.3103437423706
-124.75,43.65,8.36827087402344
-124.75,43.55,8.35505676269531
-124.75,43.45,8.30751419067383
-124.75,43.35,8.32137298583984
-124.75,43.25,7.99213409423828
-124.75,43.15,7.39999008178711
-124.75,43.05,7.54901361465454
-124.75,42.95,7.10427761077881
-124.75,42.85,7.42328023910522
-124.75,42.75,8.09967803955078
-124.75,42.65,8.57356643676758
-124.75,42.55,8.45413303375244
-124.75,42.45,7.76741695404053
-124.75,42.35,8.72446250915527
-124.75,42.25,8.86692523956299
-124.75,42.15,8.97244548797607
-124.75,42.05,9.06411457061768
-124.75,41.95,9.2557315826416
-124.75,41.85,9.34280109405518
-124.75,41.75,9.34233283996582
-124.75,41.65,9.2798547744751
-124.75,41.55,9.18920230865479
-124.75,41.45,9.4015703201294
-124.75,41.35,9.61248207092285
-124.75,41.25,9.63948822021484
-124.75,41.15,9.5582160949707
-124.75,41.05,9.44168663024902
-124.75,40.95,9.76723003387451
-124.75,40.85,10.0169048309326
-124.75,40.75,9.87060832977295
-124.75,40.65,10.0356664657593
-124.75,40.55,9.93731117248535
-124.75,40.45,9.52198600769043
-124.75,40.35,9.74106597900391
-124.75,40.25,9.83325290679932
-124.75,40.15,9.70976257324219
-124.75,40.05,9.49062442779541
-124.75,39.95,9.4859447479248
-124.75,39.85,9.59358978271484
-124.75,39.75,9.3055009841919
-124.75,39.65,9.39892673492432
-124.75,39.55,9.58608627319336
-124.75,39.45,9.57790374755859
-124.75,39.35,9.59223365783691
-124.75,39.25,9.38618659973145
-124.75,39.15,9.44981956481934
-124.75,39.05,9.05322551727295
-124.75,38.95,8.62485885620117
-124.75,38.85,8.56279945373535
-124.75,38.75,8.69982433319092
-124.75,38.65,8.89854145050049
-124.75,38.55,8.71107482910156
-124.75,38.45,8.69987678527832
-124.75,38.35,9.21872043609619
-124.75,38.25,9.63829612731934
-124.75,38.15,9.73277759552002
-124.75,38.05,9.77344131469727
-124.75,37.95,9.31106567382812
-124.75,37.85,9.19390201568604
-124.65,47.95,7.56836318969727
-124.65,47.85,4.57520246505737
-124.65,47.75,4.74497890472412
-124.65,47.65,5.18554210662842
-124.65,47.55,5.74101686477661
-124.65,47.45,6.20241594314575
-124.65,47.35,6.58957481384277
-124.65,47.25,7.08597040176392
-124.65,47.15,6.93193483352661
-124.65,47.05,6.89835739135742
-124.65,46.95,6.88249731063843
-124.65,46.85,6.87582492828369
-124.65,46.75,7.55982637405396
-124.65,46.65,8.13480186462402
-124.65,46.55,9.04124069213867
-124.65,46.45,9.16175842285156
-124.65,46.35,9.14126205444336
-124.65,46.25,9.08484363555908
-124.65,46.15,8.09086036682129
-124.65,46.05,8.68121147155762
-124.65,45.95,8.7703332901001
-124.65,45.85,8.75967025756836
-124.65,45.75,8.10006809234619
-124.65,45.65,8.55373191833496
-124.65,45.55,8.78398513793945
-124.65,45.45,8.7816276550293
-124.65,45.35,8.85786628723145
-124.65,45.25,8.73493766784668
-124.65,45.15,8.60594081878662
-124.65,45.05,8.36190891265869
-124.65,44.95,8.45035648345947
-124.65,44.85,8.55165481567383
-124.65,44.75,7.87259006500244
-124.65,44.65,8.00522518157959
-124.65,44.55,7.98350763320923
-124.65,44.45,7.503830909729
-124.65,44.35,6.70533561706543
-124.65,44.25,6.55146789550781
-124.65,44.15,6.51475429534912
-124.65,44.05,6.24313020706177
-124.65,43.95,7.40972328186035
-124.65,43.85,7.32195043563843
-124.65,43.75,8.29011344909668
-124.65,43.65,8.26577281951904
-124.65,43.55,8.17370986938477
-124.65,43.45,7.34374666213989
-124.65,43.35,7.28951597213745
-124.65,43.25,7.07515382766724
-124.65,43.15,6.73497009277344
-124.65,43.05,6.61139011383057
-124.65,42.95,5.69334077835083
-124.65,42.85,4.61535596847534
-124.65,42.75,5.53232192993164
-124.65,42.65,6.87043762207031
-124.65,42.55,6.22127103805542
-124.65,42.45,6.37215709686279
-124.65,42.35,7.66156578063965
-124.65,42.25,8.59556579589844
-124.65,42.15,8.74308013916016
-124.65,42.05,8.84763050079346
-124.65,41.95,9.25044918060303
-124.65,41.85,9.48998260498047
-124.65,41.75,9.4823055267334
-124.65,41.65,9.19701957702637
-124.65,41.55,9.23557186126709
-124.65,41.45,9.24470233917236
-124.65,41.35,9.2528715133667
-124.65,41.25,9.24716758728027
-124.65,41.15,9.41514015197754
-124.65,41.05,9.45086574554443
-124.65,40.95,9.42096519470215
-124.65,40.85,9.45638847351074
-124.65,40.75,9.67935943603516
-124.65,40.65,10.0193042755127
-124.65,40.55,9.71367740631104
-124.65,40.45,9.89259624481201
-124.65,40.35,9.87302494049072
-124.65,40.25,9.81688499450684
-124.65,40.15,9.81807994842529
-124.65,40.05,9.68457126617432
-124.65,39.95,9.45986843109131
-124.65,39.85,9.30893039703369
-124.65,39.75,9.32101440429688
-124.65,39.65,9.43514633178711
-124.65,39.55,9.59802055358887
-124.65,39.45,9.58690452575684
-124.65,39.35,9.47091388702393
-124.65,39.25,9.1493034362793
-124.65,39.15,9.42208194732666
-124.65,39.05,9.41512393951416
-124.65,38.95,9.05898761749268
-124.65,38.85,8.64804553985596
-124.65,38.75,8.58032703399658
-124.65,38.65,8.64957141876221
-124.65,38.55,8.61746597290039
-124.65,38.45,8.87080955505371
-124.65,38.35,9.42035293579102
-124.65,38.25,9.87833023071289
-124.65,38.15,9.9100751876831
-124.65,38.05,9.84683418273926
-124.65,37.95,9.42487812042236
-124.65,37.85,9.20644569396973
-124.65,37.75,9.09991645812988
-124.65,37.65,9.1569013595581
-124.65,37.55,9.20920753479004
-124.55,47.65,4.84407091140747
-124.55,47.55,5.3940749168396
-124.55,47.45,5.56660652160645
-124.55,47.35,5.89487743377686
-124.55,47.25,6.02911758422852
-124.55,47.15,6.16086959838867
-124.55,47.05,6.57897090911865
-124.55,46.95,6.60902214050293
-124.55,46.85,6.79876041412354
-124.55,46.75,6.94998931884766
-124.55,46.65,7.43883943557739
-124.55,46.55,8.62540149688721
-124.55,46.45,8.83379173278809
-124.55,46.35,8.09854698181152
-124.55,46.25,8.93031787872314
-124.55,46.15,7.67358064651489
-124.55,46.05,7.64376497268677
-124.55,45.95,8.21059226989746
-124.55,45.85,8.42139625549316
-124.55,45.75,8.73529243469238
-124.55,45.65,8.44942951202393
-124.55,45.55,8.74686622619629
-124.55,45.45,8.64066028594971
-124.55,45.35,8.58215045928955
-124.55,45.25,8.66948127746582
-124.55,45.15,8.594482421875
-124.55,45.05,8.60132598876953
-124.55,44.95,8.66567134857178
-124.55,44.85,8.02218627929688
-124.55,44.75,7.94755125045776
-124.55,44.65,7.81490182876587
-124.55,44.55,7.34697103500366
-124.55,44.45,6.71228694915771
-124.55,44.35,6.54589033126831
-124.55,44.25,6.48676586151123
-124.55,44.15,6.40633630752563
-124.55,44.05,6.74118804931641
-124.55,43.95,7.10335159301758
-124.55,43.85,7.27657413482666
-124.55,43.75,7.24704694747925
-124.55,43.65,7.17169427871704
-124.55,43.55,7.0754280090332
-124.55,43.45,6.5475926399231
-124.55,43.35,5.77858209609985
-124.55,43.25,5.05294895172119
-124.55,43.15,4.42865562438965
-124.55,43.05,4.29946136474609
-124.55,42.95,4.4578161239624
-124.55,42.65,4.55471229553223
-124.55,42.55,4.84166431427002
-124.55,42.45,5.19075775146484
-124.55,42.35,5.8823413848877
-124.55,42.25,6.72570037841797
-124.55,42.15,7.73318672180176
-124.55,42.05,8.43663311004639
-124.55,41.95,9.27754783630371
-124.55,41.85,9.52206897735596
-124.55,41.75,9.17120552062988
-124.55,41.65,9.13399887084961
-124.55,41.55,9.17053508758545
-124.55,41.45,9.22141265869141
-124.55,41.35,9.27252864837646
-124.55,41.25,9.27531147003174
-124.55,41.15,9.27741622924805
-124.55,41.05,9.27366638183594
-124.55,40.95,9.177490234375
-124.55,40.85,9.49076843261719
-124.55,40.75,9.57951354980469
-124.55,40.65,9.9952449798584
-124.55,40.55,8.72027015686035
-124.55,40.45,7.97784900665283
-124.55,40.35,9.83585929870605
-124.55,40.25,9.68139457702637
-124.55,40.15,9.80760097503662
-124.55,40.05,9.62738418579102
-124.55,39.95,9.70335006713867
-124.55,39.85,9.53191661834717
-124.55,39.75,9.4954080581665
-124.55,39.65,9.42338275909424
-124.55,39.55,9.50936698913574
-124.55,39.45,9.65663146972656
-124.55,39.35,9.317138671875
-124.55,39.25,9.25224781036377
-124.55,39.15,9.45465660095215
-124.55,39.05,9.49257850646973
-124.55,38.95,9.42043304443359
-124.55,38.85,8.87787437438965
-124.55,38.75,8.88422870635986
-124.55,38.65,8.71851825714111
-124.55,38.55,8.73470973968506
-124.55,38.45,9.12388515472412
-124.55,38.35,9.53656387329102
-124.55,38.25,9.56021595001221
-124.55,38.15,9.91513252258301
-124.55,38.05,9.82017993927002
-124.55,37.95,9.48602104187012
-124.55,37.85,9.35424137115479
-124.55,37.75,9.10776996612549
-124.55,37.65,9.08786869049072
-124.55,37.55,9.08751201629639
-124.55,37.45,9.16257095336914
-124.55,37.35,9.15499877929688
-124.45,47.55,4.26802444458008
-124.45,47.45,4.91739177703857
-124.45,47.35,4.98549270629883
-124.45,47.25,5.63101243972778
-124.45,47.15,5.67774391174316
-124.45,47.05,5.85407018661499
-124.45,46.95,5.81242084503174
-124.45,46.85,5.68188238143921
-124.45,46.75,5.75994777679443
-124.45,46.65,6.46711349487305
-124.45,46.55,6.86598348617554
-124.45,46.45,6.87585401535034
-124.45,46.35,7.54946517944336
-124.45,46.25,8.34071636199951
-124.45,46.15,7.51887702941895
-124.45,46.05,7.27281093597412
-124.45,45.95,7.4444375038147
-124.45,45.85,7.66897583007812
-124.45,45.75,8.16794872283936
-124.45,45.65,8.46276187896729
-124.45,45.55,7.946373462677
-124.45,45.45,7.8571605682373
-124.45,45.35,8.62867641448975
-124.45,45.25,8.67119407653809
-124.45,45.15,8.73383522033691
-124.45,45.05,8.35221672058105
-124.45,44.95,8.07381916046143
-124.45,44.85,8.0280294418335
-124.45,44.75,7.42559719085693
-124.45,44.65,6.81641530990601
-124.45,44.55,6.32423210144043
-124.45,44.45,5.73819255828857
-124.45,44.35,5.90455627441406
-124.45,44.25,5.92774057388306
-124.45,44.15,5.86108207702637
-124.45,44.05,5.66989517211914
-124.45,43.95,5.54287672042847
-124.45,43.85,5.40544652938843
-124.45,43.75,5.39194345474243
-124.45,43.65,5.43177080154419
-124.45,43.55,5.29550743103027
-124.45,43.45,5.40340280532837
-124.45,43.35,3.4672679901123
-124.45,43.25,3.27070808410645
-124.45,43.15,4.25591087341309
-124.45,42.15,6.09875345230103
-124.45,42.05,6.74463319778442
-124.45,41.95,8.5128288269043
-124.45,41.85,8.29866695404053
-124.45,41.75,8.01213073730469
-124.45,41.65,8.05202388763428
-124.45,41.55,7.96021318435669
-124.45,41.45,7.91695261001587
-124.45,41.35,8.09602546691895
-124.45,41.25,9.06443309783936
-124.45,41.15,9.14305877685547
-124.45,41.05,9.04646873474121
-124.45,40.95,8.88496780395508
-124.45,40.85,8.41640853881836
-124.45,40.75,8.29161262512207
-124.45,40.65,7.3235239982605
-124.45,40.55,6.44573497772217
-124.45,40.45,5.78971433639526
-124.45,40.35,7.26995229721069
-124.45,40.25,7.65757369995117
-124.45,40.15,9.31783866882324
-124.45,40.05,9.7743558883667
-124.45,39.95,9.72813701629639
-124.45,39.85,9.6950511932373
-124.45,39.75,9.51318740844727
-124.45,39.65,9.71292209625244
