"x","y","layer"
-127.55,43.25,0.00302273221313953
-127.45,43.25,0.00279792654328048
-127.35,43.25,0.00205543264746666
-127.25,43.25,0.00229544402100146
-127.15,43.25,0.00216324860230088
-127.05,43.25,0.00214475090615451
-126.95,43.25,0.00287733296863735
-126.85,43.25,0.0027458225376904
-126.75,43.25,0.00235574040561914
-126.65,43.25,0.00131585507187992
-126.55,43.25,0.000964273931458592
-126.45,43.25,0.000862628512550145
-126.35,43.25,0.000828135118354112
-126.25,43.25,0.000813914404716343
-126.15,43.25,0.000844712776597589
-126.05,43.25,0.000737159396521747
-125.95,43.25,0.000630792113952339
-125.85,43.25,0.00053362111793831
-125.75,43.25,0.000469841412268579
-125.65,43.25,0.000813689373899251
-125.55,43.25,0.00427383882924914
-125.45,43.25,0.00249697850085795
-125.35,43.25,0.00566078163683414
-125.25,43.25,0.0113340141251683
-125.15,43.25,0.0178057234734297
-125.05,43.25,0.0175700131803751
-124.95,43.25,0.0118160601705313
-124.85,43.25,0.00713408086448908
-124.75,43.25,0.0115384869277477
-124.65,43.25,0.0124045899137855
-124.55,43.25,0.00764566101133823
-124.45,43.25,0.00576206250116229
-131.65,43.15,0.000268446514382958
-131.55,43.15,0.000271061406238005
-131.45,43.15,0.000281758431810886
-131.35,43.15,0.000293519289698452
-131.25,43.15,0.000316835648845881
-131.15,43.15,0.000332121475366876
-131.05,43.15,0.000335153716150671
-130.95,43.15,0.000313289318000898
-130.85,43.15,0.000296597776468843
-130.75,43.15,0.000302957458188757
-130.65,43.15,0.000313213502522558
-130.55,43.15,0.000350397051079199
-130.45,43.15,0.000408881198382005
-130.35,43.15,0.000436146772699431
-130.25,43.15,0.000450747756985947
-130.15,43.15,0.000418254203395918
-130.05,43.15,0.000369432265870273
-129.95,43.15,0.000372041540686041
-129.85,43.15,0.000367947504855692
-129.75,43.15,0.00035425802343525
-129.65,43.15,0.000348879402736202
-129.55,43.15,0.000352374539943412
-129.45,43.15,0.000346200511557981
-129.35,43.15,0.000350665359292179
-129.25,43.15,0.000379175326088443
-129.15,43.15,0.000398277712520212
-129.05,43.15,0.00041772160329856
-128.95,43.15,0.000409680302254856
-128.85,43.15,0.000424611120251939
-128.75,43.15,0.000534703431185335
-128.65,43.15,0.000683494261465967
-128.55,43.15,0.000733291788492352
-128.45,43.15,0.00114860653411597
-128.35,43.15,0.00141683057881892
-128.25,43.15,0.0013465661322698
-128.15,43.15,0.00155225570779294
-128.05,43.15,0.00256983051076531
-127.95,43.15,0.00283146183937788
-127.85,43.15,0.00246951845474541
-127.75,43.15,0.00186514935921878
-127.65,43.15,0.00282478705048561
-127.55,43.15,0.00289684906601906
-127.45,43.15,0.00279231229797006
-127.35,43.15,0.00243132584728301
-127.25,43.15,0.00274714478291571
-127.15,43.15,0.00280921533703804
-127.05,43.15,0.0026616791728884
-126.95,43.15,0.00273535936139524
-126.85,43.15,0.00323667447082698
-126.75,43.15,0.00307732680812478
-126.65,43.15,0.00207600858993828
-126.55,43.15,0.00156285590492189
-126.45,43.15,0.00119090056978166
-126.35,43.15,0.00107753660995513
-126.25,43.15,0.00102038320619613
-126.15,43.15,0.00105442199856043
-126.05,43.15,0.000998065457679331
-125.95,43.15,0.000891225994564593
-125.85,43.15,0.000754954933654517
-125.75,43.15,0.000645285006612539
-125.65,43.15,0.000750784412957728
-125.55,43.15,0.00367187336087227
-125.45,43.15,0.00252818805165589
-125.35,43.15,0.00510039133951068
-125.25,43.15,0.0106283128261566
-125.15,43.15,0.0185706727206707
-125.05,43.15,0.019815830513835
-124.95,43.15,0.0150529453530908
-124.85,43.15,0.00767351733520627
-124.75,43.15,0.0104235913604498
-124.65,43.15,0.0138514460995793
-124.55,43.15,0.00832962710410357
-124.45,43.15,0.00629834411665797
-131.65,43.05,0.000276416860288009
-131.55,43.05,0.000280492706224322
-131.45,43.05,0.000280176929663867
-131.35,43.05,0.000280638399999589
-131.25,43.05,0.000284943380393088
-131.15,43.05,0.000283920438960195
-131.05,43.05,0.000285455316770822
-130.95,43.05,0.000281318178167567
-130.85,43.05,0.000272993551334366
-130.75,43.05,0.000294085941277444
-130.65,43.05,0.000339023972628638
-130.55,43.05,0.000383682025130838
-130.45,43.05,0.000434058893006295
-130.35,43.05,0.000448241800768301
-130.25,43.05,0.00043424146133475
-130.15,43.05,0.000402187491999939
-130.05,43.05,0.00035872429725714
-129.95,43.05,0.000349009060300887
-129.85,43.05,0.000339162477757782
-129.75,43.05,0.00035318624577485
-129.65,43.05,0.000353723473381251
-129.55,43.05,0.000358897639671341
-129.45,43.05,0.000356100470526144
-129.35,43.05,0.000358741293894127
-129.25,43.05,0.000366414693417028
-129.15,43.05,0.000377471937099472
-129.05,43.05,0.00041129911551252
-128.95,43.05,0.000415141781559214
-128.85,43.05,0.000437875016359612
-128.75,43.05,0.000576335703954101
-128.65,43.05,0.000730876578018069
-128.55,43.05,0.000787519500590861
-128.45,43.05,0.00127720145974308
-128.35,43.05,0.00160872447304428
-128.25,43.05,0.00174194795545191
-128.15,43.05,0.00227076024748385
-128.05,43.05,0.00308776693418622
-127.95,43.05,0.0031254687346518
-127.85,43.05,0.00260113016702235
-127.75,43.05,0.00200248160399497
-127.65,43.05,0.00219457759521902
-127.55,43.05,0.00233145663514733
-127.45,43.05,0.00251736212521791
-127.35,43.05,0.00217464566230774
-127.25,43.05,0.00281519629061222
-127.15,43.05,0.00352817354723811
-127.05,43.05,0.00388043280690908
-126.95,43.05,0.00406790431588888
-126.85,43.05,0.00414175540208817
-126.75,43.05,0.00398395117372274
-126.65,43.05,0.00312196300365031
-126.55,43.05,0.00261285691522062
-126.45,43.05,0.00238854112103581
-126.35,43.05,0.00213228585198522
-126.25,43.05,0.00169081438798457
-126.15,43.05,0.00160627963487059
-126.05,43.05,0.00154543004464358
-125.95,43.05,0.00135736132506281
-125.85,43.05,0.00117682642303407
-125.75,43.05,0.000895011413376778
-125.65,43.05,0.000741343770641834
-125.55,43.05,0.00233632326126099
-125.45,43.05,0.00311421835795045
-125.35,43.05,0.00447636330500245
-125.25,43.05,0.00925341993570328
-125.15,43.05,0.0181619003415108
-125.05,43.05,0.021770903840661
-124.95,43.05,0.0177750755101442
-124.85,43.05,0.00961919128894806
-124.75,43.05,0.00912736542522907
-124.65,43.05,0.0141715724021196
-124.55,43.05,0.00903368834406137
-131.65,42.95,0.000256690371315926
-131.55,42.95,0.00025932039716281
-131.45,42.95,0.000261166598647833
-131.35,42.95,0.000261298671830446
-131.25,42.95,0.000261783658061177
-131.15,42.95,0.000259191088844091
-131.05,42.95,0.000265626236796379
-130.95,42.95,0.000272242934443057
-130.85,42.95,0.000287949515040964
-130.75,42.95,0.000330963870510459
-130.65,42.95,0.000390211644116789
-130.55,42.95,0.000390088825952262
-130.45,42.95,0.000396335090044886
-130.35,42.95,0.000404062680900097
-130.25,42.95,0.000403845042455941
-130.15,42.95,0.000378074066247791
-130.05,42.95,0.000346075394190848
-129.95,42.95,0.000334061827743426
-129.85,42.95,0.000330770009895787
-129.75,42.95,0.000358827674062923
-129.65,42.95,0.000356998265488073
-129.55,42.95,0.000357679004082456
-129.45,42.95,0.000348264642525464
-129.35,42.95,0.000352004921296611
-129.25,42.95,0.000358287972630933
-129.15,42.95,0.000363815459422767
-129.05,42.95,0.000376906711608171
-128.95,42.95,0.000384879938792437
-128.85,42.95,0.000410881824791431
-128.75,42.95,0.000506243028212339
-128.65,42.95,0.000640753074549139
-128.55,42.95,0.00071718031540513
-128.45,42.95,0.00119901215657592
-128.35,42.95,0.00163874751888216
-128.25,42.95,0.00232887780293822
-128.15,42.95,0.00292197521775961
-128.05,42.95,0.00353022944182158
-127.95,42.95,0.00325012602843344
-127.85,42.95,0.00298891356214881
-127.75,42.95,0.00261267437599599
-127.65,42.95,0.00229633436538279
-127.55,42.95,0.00212546531111002
-127.45,42.95,0.00218042684718966
-127.35,42.95,0.00185961276292801
-127.25,42.95,0.00279134325683117
-127.15,42.95,0.00357888429425657
-127.05,42.95,0.0038795277941972
-126.95,42.95,0.00412895483896136
-126.85,42.95,0.00423061288893223
-126.75,42.95,0.00422111712396145
-126.65,42.95,0.00290978513658047
-126.55,42.95,0.00268103880807757
-126.45,42.95,0.00320480577647686
-126.35,42.95,0.0032637370750308
-126.25,42.95,0.00277433218434453
-126.15,42.95,0.00260353437624872
-126.05,42.95,0.0025129858404398
-125.95,42.95,0.00215324014425278
-125.85,42.95,0.00185567478183657
-125.75,42.95,0.00131061102729291
-125.65,42.95,0.000867075636051595
-125.55,42.95,0.00140790618024766
-125.45,42.95,0.003895791945979
-125.35,42.95,0.00364198628813028
-125.25,42.95,0.00805508811026812
-125.15,42.95,0.017089007422328
-125.05,42.95,0.0218715369701385
-124.95,42.95,0.0205129366368055
-124.85,42.95,0.0120633346959949
-124.75,42.95,0.00812867190688848
-124.65,42.95,0.0142600191757083
-124.55,42.95,0.0113690346479416
-131.65,42.85,0.000295564532279968
-131.55,42.85,0.000282909197267145
-131.45,42.85,0.000274400255875662
-131.35,42.85,0.000272478500846773
-131.25,42.85,0.000271583790890872
-131.15,42.85,0.000276962935458869
-131.05,42.85,0.000295476784231141
-130.95,42.85,0.000312858552206308
-130.85,42.85,0.000338913640007377
-130.75,42.85,0.000375317176803946
-130.65,42.85,0.000400215445552021
-130.55,42.85,0.000395965354982764
-130.45,42.85,0.000392860383726656
-130.35,42.85,0.00038354450953193
-130.25,42.85,0.000376012787455693
-130.15,42.85,0.000359942379873246
-130.05,42.85,0.000338150246534497
-129.95,42.85,0.000328164518577978
-129.85,42.85,0.000329418253386393
-129.75,42.85,0.000349608482792974
-129.65,42.85,0.000345326901879162
-129.55,42.85,0.00034451053943485
-129.45,42.85,0.000344702042639256
-129.35,42.85,0.000348563073202968
-129.25,42.85,0.000344856845913455
-129.15,42.85,0.000346632587024942
-129.05,42.85,0.000343553867423907
-128.95,42.85,0.000346528715454042
-128.85,42.85,0.000341626437148079
-128.75,42.85,0.00038124353159219
-128.65,42.85,0.000435534690041095
-128.55,42.85,0.000542959140148014
-128.45,42.85,0.00105624529533088
-128.35,42.85,0.00148024526424706
-128.25,42.85,0.00218191626481712
-128.15,42.85,0.00336022349074483
-128.05,42.85,0.00431070383638144
-127.95,42.85,0.00377820618450642
-127.85,42.85,0.00351062347181141
-127.75,42.85,0.00296428659930825
-127.65,42.85,0.00273834099061787
-127.55,42.85,0.00252197752706707
-127.45,42.85,0.00204783072695136
-127.35,42.85,0.00109725934453309
-127.25,42.85,0.00193868915084749
-127.15,42.85,0.00284196017310023
-127.05,42.85,0.00325589580461383
-126.95,42.85,0.00402264902368188
-126.85,42.85,0.00456554722040892
-126.75,42.85,0.00427068350836635
-126.65,42.85,0.00360980886034667
-126.55,42.85,0.00339798722416162
-126.45,42.85,0.00285859918221831
-126.35,42.85,0.00293651968240738
-126.25,42.85,0.0023645123001188
-126.15,42.85,0.00251184427179396
-126.05,42.85,0.0028069713152945
-125.95,42.85,0.00280293449759483
-125.85,42.85,0.00241955602541566
-125.75,42.85,0.00173003389500082
-125.65,42.85,0.0011277562007308
-125.55,42.85,0.00104116939473897
-125.45,42.85,0.00446290336549282
-125.35,42.85,0.00307565997354686
-125.25,42.85,0.00747797638177872
-125.15,42.85,0.0155780091881752
-125.05,42.85,0.0210011694580317
-124.95,42.85,0.0231724437326193
-124.85,42.85,0.0140621485188603
-124.75,42.85,0.00710532534867525
-124.65,42.85,0.0128766093403101
-131.65,42.75,0.00035114519414492
-131.55,42.75,0.000340727885486558
-131.45,42.75,0.000341353646945208
-131.35,42.75,0.00031937233870849
-131.25,42.75,0.000316501216730103
-131.15,42.75,0.000311747047817335
-131.05,42.75,0.000329136004438624
-130.95,42.75,0.00035111591569148
-130.85,42.75,0.000361344951670617
-130.75,42.75,0.000374843657482415
-130.65,42.75,0.000386784056900069
-130.55,42.75,0.000389457098208368
-130.45,42.75,0.00038916346966289
-130.35,42.75,0.000393258465919644
-130.25,42.75,0.000382568832719699
-130.15,42.75,0.000358986464561895
-130.05,42.75,0.00033149917726405
-129.95,42.75,0.000322389329085127
-129.85,42.75,0.000322796229738742
-129.75,42.75,0.000338228361215442
-129.65,42.75,0.000336526543833315
-129.55,42.75,0.00035311802639626
-129.45,42.75,0.000375067727873102
-129.35,42.75,0.000376295472960919
-129.25,42.75,0.000363747356459498
-129.15,42.75,0.000359738420229405
-129.05,42.75,0.000359530822606757
-128.95,42.75,0.000363521976396441
-128.85,42.75,0.000355837109964341
-128.75,42.75,0.000377417483832687
-128.65,42.75,0.000409732339903712
-128.55,42.75,0.00053523771930486
-128.45,42.75,0.0010202577104792
-128.35,42.75,0.00134174269624054
-128.25,42.75,0.00159233319573104
-128.15,42.75,0.0021674339659512
-128.05,42.75,0.00279552023857832
-127.95,42.75,0.00233718659728765
-127.85,42.75,0.0019313688389957
-127.75,42.75,0.00179677177220583
-127.65,42.75,0.00176794244907796
-127.55,42.75,0.00157349579967558
-127.45,42.75,0.001463059685193
-127.35,42.75,0.000991743057966232
-127.25,42.75,0.00123015663120896
-127.15,42.75,0.00159560120664537
-127.05,42.75,0.00176127627491951
-126.95,42.75,0.0026616828981787
-126.85,42.75,0.00301659503020346
-126.75,42.75,0.00262205395847559
-126.65,42.75,0.00292839435860515
-126.55,42.75,0.00267396098934114
-126.45,42.75,0.00212097517214715
-126.35,42.75,0.00219261948950589
-126.25,42.75,0.00166332616936415
-126.15,42.75,0.00197208719328046
-126.05,42.75,0.00249699014239013
-125.95,42.75,0.0029561840929091
-125.85,42.75,0.00288973143324256
-125.75,42.75,0.00238808686845005
-125.65,42.75,0.00153512111864984
-125.55,42.75,0.00101797969546169
-125.45,42.75,0.00400845287367702
-125.35,42.75,0.00269624381326139
-125.25,42.75,0.0066900528036058
-125.15,42.75,0.0134319979697466
-125.05,42.75,0.022543266415596
-124.95,42.75,0.0252429153770208
-124.85,42.75,0.0170749183744192
-124.75,42.75,0.00670174742117524
-124.65,42.75,0.0102120582014322
-131.65,42.65,0.000404069403884932
-131.55,42.65,0.000352570117684081
-131.45,42.65,0.000355743599357083
-131.35,42.65,0.000346379092661664
-131.25,42.65,0.000332866737153381
-131.15,42.65,0.000326164066791534
-131.05,42.65,0.000345036736689508
-130.95,42.65,0.00036212767008692
-130.85,42.65,0.000375720963347703
-130.75,42.65,0.000382978469133377
-130.65,42.65,0.000383228179998696
-130.55,42.65,0.000387432315619662
-130.45,42.65,0.000381776306312531
-130.35,42.65,0.000386569328838959
-130.25,42.65,0.000374685419956222
-130.15,42.65,0.000367137603461742
-130.05,42.65,0.000336065946612507
-129.95,42.65,0.00032389658736065
-129.85,42.65,0.000325825210893527
-129.75,42.65,0.000337219040375203
-129.65,42.65,0.000352118629962206
-129.55,42.65,0.000385737890610471
-129.45,42.65,0.000415667949710041
-129.35,42.65,0.000406603096053004
-129.25,42.65,0.000405197381041944
-129.15,42.65,0.000399855052819476
-129.05,42.65,0.000382652127882466
-128.95,42.65,0.000390920147765428
-128.85,42.65,0.000391596782719716
-128.75,42.65,0.000412408873671666
-128.65,42.65,0.000453762884717435
-128.55,42.65,0.000548050797078758
-128.45,42.65,0.000997505034320056
-128.35,42.65,0.00131911411881447
-128.25,42.65,0.00152965518645942
-128.15,42.65,0.0018369477475062
-128.05,42.65,0.00216967728920281
-127.95,42.65,0.00238086376339197
-127.85,42.65,0.00184785469900817
-127.75,42.65,0.00146173557732254
-127.65,42.65,0.00148760981392115
-127.55,42.65,0.0012870638165623
-127.45,42.65,0.001184695167467
-127.35,42.65,0.00111527973785996
-127.25,42.65,0.00132412964012474
-127.15,42.65,0.00180336798075587
-127.05,42.65,0.00197631004266441
-126.95,42.65,0.00286908610723913
-126.85,42.65,0.00268623745068908
-126.75,42.65,0.00234025856480002
-126.65,42.65,0.00257137510925531
-126.55,42.65,0.0021000683773309
-126.45,42.65,0.00156312924809754
-126.35,42.65,0.0015060156583786
-126.25,42.65,0.00121271051466465
-126.15,42.65,0.00140412827022374
-126.05,42.65,0.00182502914685756
-125.95,42.65,0.00248705968260765
-125.85,42.65,0.00276565947569907
-125.75,42.65,0.00249062548391521
-125.65,42.65,0.00186150125227869
-125.55,42.65,0.00112538249231875
-125.45,42.65,0.00302761048078537
-125.35,42.65,0.00266363774426281
-125.25,42.65,0.00635572010651231
-125.15,42.65,0.0139869591221213
-125.05,42.65,0.0247830357402563
-124.95,42.65,0.0261378604918718
-124.85,42.65,0.0169411581009626
-124.75,42.65,0.00735898036509752
-124.65,42.65,0.00842239707708359
-124.55,42.65,0.0136788655072451
-131.65,42.55,0.000413051689974964
-131.55,42.55,0.000363265920896083
-131.45,42.55,0.000354770716512576
-131.35,42.55,0.0003460984735284
-131.25,42.55,0.000338592741172761
-131.15,42.55,0.000341685052262619
-131.05,42.55,0.000358246674295515
-130.95,42.55,0.00036868458846584
-130.85,42.55,0.000373654533177614
-130.75,42.55,0.000386755651561543
-130.65,42.55,0.00039849869790487
-130.55,42.55,0.000411616812925786
-130.45,42.55,0.000406998908147216
-130.35,42.55,0.000400970573537052
-130.25,42.55,0.000384936021873727
-130.15,42.55,0.000373523187590763
-130.05,42.55,0.000339667458320037
-129.95,42.55,0.000341031030984595
-129.85,42.55,0.000340628030244261
-129.75,42.55,0.000355651223799214
-129.65,42.55,0.000375395204173401
-129.55,42.55,0.000404576683649793
-129.45,42.55,0.000420279218815267
-129.35,42.55,0.000431410677265376
-129.25,42.55,0.000434763613156974
-129.15,42.55,0.000422374258050695
-129.05,42.55,0.000396904506487772
-128.95,42.55,0.000391920912079513
-128.85,42.55,0.000393939670175314
-128.75,42.55,0.000440093863289803
-128.65,42.55,0.000487139943288639
-128.55,42.55,0.000559323991183192
-128.45,42.55,0.000929764762986451
-128.35,42.55,0.00124084891285747
-128.25,42.55,0.00155910896137357
-128.15,42.55,0.00185557594522834
-128.05,42.55,0.00214697513729334
-127.95,42.55,0.00193908251821995
-127.85,42.55,0.00181354128289968
-127.75,42.55,0.00201818952336907
-127.65,42.55,0.00172638823278248
-127.55,42.55,0.00146396469790488
-127.45,42.55,0.00137550360523164
-127.35,42.55,0.00120035849977285
-127.25,42.55,0.0016094547463581
-127.15,42.55,0.0023736385628581
-127.05,42.55,0.00265481485985219
-126.95,42.55,0.00298864487558603
-126.85,42.55,0.00208201026543975
-126.75,42.55,0.0025513437576592
-126.65,42.55,0.00247124652378261
-126.55,42.55,0.00182798679452389
-126.45,42.55,0.00122856604866683
-126.35,42.55,0.0010608765296638
-126.25,42.55,0.000950268993619829
-126.15,42.55,0.00108295923564583
-126.05,42.55,0.00138737622182816
-125.95,42.55,0.00198999186977744
-125.85,42.55,0.00271214474923909
-125.75,42.55,0.00258962763473392
-125.65,42.55,0.00199373438954353
-125.55,42.55,0.00125285028479993
-125.45,42.55,0.00255552399903536
-125.35,42.55,0.00298558501526713
-125.25,42.55,0.00665209349244833
-125.15,42.55,0.0146821746602654
-125.05,42.55,0.024989165365696
-124.95,42.55,0.0222899150103331
-124.85,42.55,0.0163231231272221
-124.75,42.55,0.00806096568703651
-124.65,42.55,0.00802031345665455
-124.55,42.55,0.0130464732646942
-131.65,42.45,0.000379512261133641
-131.55,42.45,0.000341757608111948
-131.45,42.45,0.000339655904099345
-131.35,42.45,0.000336475408403203
-131.25,42.45,0.000329594680806622
-131.15,42.45,0.000331195595208555
-131.05,42.45,0.000348666391801089
-130.95,42.45,0.000359073106665164
-130.85,42.45,0.000356899196049199
-130.75,42.45,0.000371627014828846
-130.65,42.45,0.000393952708691359
-130.55,42.45,0.000416387716541067
-130.45,42.45,0.000417611619923264
-130.35,42.45,0.00040760581032373
-130.25,42.45,0.00038980643148534
-130.15,42.45,0.000380289362510666
-130.05,42.45,0.00034231846802868
-129.95,42.45,0.000355257594492286
-129.85,42.45,0.000362513121217489
-129.75,42.45,0.000374992494471371
-129.65,42.45,0.000402895733714104
-129.55,42.45,0.000423903111368418
-129.45,42.45,0.000426621409133077
-129.35,42.45,0.000438974209828302
-129.25,42.45,0.000453566783107817
-129.15,42.45,0.000453446438768879
-129.05,42.45,0.000424135476350784
-128.95,42.45,0.000398977135773748
-128.85,42.45,0.000397262541810051
-128.75,42.45,0.000446021993411705
-128.65,42.45,0.000506120035424829
-128.55,42.45,0.000556097598746419
-128.45,42.45,0.00068546790862456
-128.35,42.45,0.00082089815987274
-128.25,42.45,0.00111529848072678
-128.15,42.45,0.00137088180053979
-128.05,42.45,0.00173365883529186
-127.95,42.45,0.00168865476734936
-127.85,42.45,0.00154816987924278
-127.75,42.45,0.00182396243326366
-127.65,42.45,0.00206699245609343
-127.55,42.45,0.00183898850809783
-127.45,42.45,0.00185553228948265
-127.35,42.45,0.00135647342540324
-127.25,42.45,0.00180526170879602
-127.15,42.45,0.00273293978534639
-127.05,42.45,0.00266786245629191
-126.95,42.45,0.00269950879737735
-126.85,42.45,0.00290450430475175
-126.75,42.45,0.00329947145655751
-126.65,42.45,0.00264074746519327
-126.55,42.45,0.00203498546034098
-126.45,42.45,0.00144007452763617
-126.35,42.45,0.0012797296512872
-126.25,42.45,0.0011342471698299
-126.15,42.45,0.00104616524185985
-126.05,42.45,0.00116672494914383
-125.95,42.45,0.00174139195587486
-125.85,42.45,0.00260149617679417
-125.75,42.45,0.00260806526057422
-125.65,42.45,0.00207886775024235
-125.55,42.45,0.00144261983223259
-125.45,42.45,0.00293866498395801
-125.35,42.45,0.00337930838577449
-125.25,42.45,0.00647913757711649
-125.15,42.45,0.0118069490417838
-125.05,42.45,0.0175257883965969
-124.95,42.45,0.0169376768171787
-124.85,42.45,0.0160209331661463
-124.75,42.45,0.00818815361708403
-124.65,42.45,0.00835765246301889
-124.55,42.45,0.0130702378228307
-131.65,42.35,0.000356708274921402
-131.55,42.35,0.00032765613286756
-131.45,42.35,0.000334536220179871
-131.35,42.35,0.000339210295351222
-131.25,42.35,0.000338105775881559
-131.15,42.35,0.000346382847055793
-131.05,42.35,0.000365683692507446
-130.95,42.35,0.000372132635675371
-130.85,42.35,0.00037537541356869
-130.75,42.35,0.000379765464458615
-130.65,42.35,0.000389061257010326
-130.55,42.35,0.000411620421800762
-130.45,42.35,0.000429389474447817
-130.35,42.35,0.000428334315074608
-130.25,42.35,0.000414698792155832
-130.15,42.35,0.000409403175581247
-130.05,42.35,0.00037700732355006
-129.95,42.35,0.00037966066156514
-129.85,42.35,0.000393542868550867
-129.75,42.35,0.000387809879612178
-129.65,42.35,0.000417203496908769
-129.55,42.35,0.000425312027800828
-129.45,42.35,0.000419272342696786
-129.35,42.35,0.000426383689045906
-129.25,42.35,0.000447366881417111
-129.15,42.35,0.000465139164589345
-129.05,42.35,0.000446984602604061
-128.95,42.35,0.000421016186010092
-128.85,42.35,0.000412346271332353
-128.75,42.35,0.000446881196694449
-128.65,42.35,0.00050216558156535
-128.55,42.35,0.000530764926224947
-128.45,42.35,0.000632372219115496
-128.35,42.35,0.000722815981134772
-128.25,42.35,0.000937153119593859
-128.15,42.35,0.00113887223415077
-128.05,42.35,0.00159080605953932
-127.95,42.35,0.00163200695533305
-127.85,42.35,0.00163272325880826
-127.75,42.35,0.00193530891556293
-127.65,42.35,0.00226977444253862
-127.55,42.35,0.00222843303345144
-127.45,42.35,0.00253931945189834
-127.35,42.35,0.00210296013392508
-127.25,42.35,0.0027447787579149
-127.15,42.35,0.00325683690607548
-127.05,42.35,0.00326787773519754
-126.95,42.35,0.00492394017055631
-126.85,42.35,0.00578916305676103
-126.75,42.35,0.00525214849039912
-126.65,42.35,0.00458169868215919
-126.55,42.35,0.00378091749735177
-126.45,42.35,0.00332839926704764
-126.35,42.35,0.00303531531244516
-126.25,42.35,0.00210120738483965
-126.15,42.35,0.00147573743015528
-126.05,42.35,0.00136140605900437
-125.95,42.35,0.00176056229975075
-125.85,42.35,0.00234621088020504
-125.75,42.35,0.00262511451728642
-125.65,42.35,0.00219960510730743
-125.55,42.35,0.00147372449282557
-125.45,42.35,0.00354832806624472
-125.35,42.35,0.00282863830216229
-125.25,42.35,0.00556737836450338
-125.15,42.35,0.00937549024820328
-125.05,42.35,0.0136811397969723
-124.95,42.35,0.0158145893365145
-124.85,42.35,0.0139799090102315
-124.75,42.35,0.00740128196775913
-124.65,42.35,0.00877635274082422
-124.55,42.35,0.0133321257308125
-131.65,42.25,0.000398246804252267
-131.55,42.25,0.000381085410481319
-131.45,42.25,0.000405548402341083
-131.35,42.25,0.000376189855160192
-131.25,42.25,0.000376199226593599
-131.15,42.25,0.000385818857466802
-131.05,42.25,0.000396118179196492
-130.95,42.25,0.000398051226511598
-130.85,42.25,0.000411202403483912
-130.75,42.25,0.000500670110341161
-130.65,42.25,0.000562686240300536
-130.55,42.25,0.000583042739890516
-130.45,42.25,0.000618537713307887
-130.35,42.25,0.00062965223332867
-130.25,42.25,0.000634734285995364
-130.15,42.25,0.000609109236393124
-130.05,42.25,0.000514949962962419
-129.95,42.25,0.00045349687570706
-129.85,42.25,0.000419735559262335
-129.75,42.25,0.00040285979048349
-129.65,42.25,0.00043499589082785
-129.55,42.25,0.000428967439802364
-129.45,42.25,0.000424838945036754
-129.35,42.25,0.000429951469413936
-129.25,42.25,0.000438118586316705
-129.15,42.25,0.000457019719760865
-129.05,42.25,0.000466283119749278
-128.95,42.25,0.000465557910501957
-128.85,42.25,0.000470337341539562
-128.75,42.25,0.00049531931290403
-128.65,42.25,0.000513647624757141
-128.55,42.25,0.000509505451191217
-128.45,42.25,0.000605640991125256
-128.35,42.25,0.000687706051394343
-128.25,42.25,0.000679497024975717
-128.15,42.25,0.000723792822100222
-128.05,42.25,0.0011517881648615
-127.95,42.25,0.00128997978754342
-127.85,42.25,0.00135516817681491
-127.75,42.25,0.00173393846489489
-127.65,42.25,0.00215463247150183
-127.55,42.25,0.00234804395586252
-127.45,42.25,0.00287347775883973
-127.35,42.25,0.00271920999512076
-127.25,42.25,0.00328582315705717
-127.15,42.25,0.00367715884931386
-127.05,42.25,0.00435602245852351
-126.95,42.25,0.00672176806256175
-126.85,42.25,0.0069133909419179
-126.75,42.25,0.00620956113561988
-126.65,42.25,0.00570995919406414
-126.55,42.25,0.00507454434409738
-126.45,42.25,0.00466710701584816
-126.35,42.25,0.00423857429996133
-126.25,42.25,0.00348137621767819
-126.15,42.25,0.00266575952991843
-126.05,42.25,0.00212576193735003
-125.95,42.25,0.00216974457725883
-125.85,42.25,0.00237756199203432
-125.75,42.25,0.00240895594470203
-125.65,42.25,0.00191714172251523
-125.55,42.25,0.00134579406585544
-125.45,42.25,0.00409856345504522
-125.35,42.25,0.00261394493281841
-125.25,42.25,0.0056720725260675
-125.15,42.25,0.0103635275736451
-125.05,42.25,0.0155507130548358
-124.95,42.25,0.0170233268290758
-124.85,42.25,0.0140278656035662
-124.75,42.25,0.00694773206487298
-124.65,42.25,0.00927169062197208
-124.55,42.25,0.0140209756791592
-131.65,42.15,0.000472549698315561
-131.55,42.15,0.000443426135461777
-131.45,42.15,0.000441568699898198
-131.35,42.15,0.000410068052588031
-131.25,42.15,0.00041615153895691
-131.15,42.15,0.000417818780988455
-131.05,42.15,0.000419548596255481
-130.95,42.15,0.00042407846194692
-130.85,42.15,0.000432153989095241
-130.75,42.15,0.000535245344508439
-130.65,42.15,0.000626704597380012
-130.55,42.15,0.000662778096739203
-130.45,42.15,0.000695926661137491
-130.35,42.15,0.000679879973176867
-130.25,42.15,0.000676156603731215
-130.15,42.15,0.000656434625852853
-130.05,42.15,0.000578815466724336
-129.95,42.15,0.000515395309776068
-129.85,42.15,0.000483437586808577
-129.75,42.15,0.000448049599071965
-129.65,42.15,0.00046821721480228
-129.55,42.15,0.000458611961221322
-129.45,42.15,0.000461679795989767
-129.35,42.15,0.000458388996776193
-129.25,42.15,0.000469679158413783
-129.15,42.15,0.000486153963720426
